"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Uganda","UGA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15753650617.5165","16628623416.9025","17197049111.4429","18628925725.3301","19821854271.7133","22105974866.6972","24111454236.1039","25341138851.4572","26584188988.7568","28725265846.2616","29627787081.8146","31163591163.3967","33885009652.4527","36078473978.1155","38534419888.8275","40974637120.4756","45393646997.0613","49212353943.7421","53498135753.5029","57136820737.6689","60357972793.1197","66026585660.3549","68560326573.1798","71019520921.6057","74645995920.0918","78518525581.4342","82272496518.3221","85406362066.3514","90669630880.979","96838182190.2088","",
"Ukraine","UKR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","817378929809.697","748632098802.37","676022282170.54","579850629760.719","446867422292.055","392349596672.181","353114637101.946","342521197893.762","336013295191.495","335341268616.671","355126403461.98","387811153846.208","408168682273.909","447009700052.71","501137074232.501","516157656318.29","554559362360.238","596669940716.969","610417364786.612","520328538486.905","540279976967.155","569808989081.022","571169018981.252","571016528904.44","533599921139.49","481451410067.453","492212174635.362","504350302211.014","521524935598.35","538388398436.521","",
"Upper middle income","UMC","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13061689699947.1","13233172685654.4","13258351739827.4","13682931752395.8","14010596641221.5","14470437367333.9","15193612336234.1","15969913227219.6","16134192223186.7","16647925494839.6","17673925803328","18252824768787.8","19110681379714.1","20232965852046","21779074572676.5","23333676980068.3","25250935857256.2","27501682367382.4","29117578679071.4","29640599733892","31956996217395.3","33993906910666.9","35793135597288.2","37632854296169.7","39291656098633.2","40768691246810.2","42482079134238.5","44560175100059.9","46481816333528.5","48173724539554.8","",
"Uruguay","URY","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31591728425.1564","32709699197.3092","35304097908.6784","36242320586.8376","38881248133.0422","38318403587.778","40455787953.3331","43913820547.6359","45898237833.3259","45008173626.1622","44139547096.6398","42442765543.7505","39161087847.7522","39476445791.0186","41451910441.6443","44544277731.6541","46369959408.0793","49403255333.6554","52948504403.6584","55195371114.595","59502492033.4053","62574089823.4716","64788072955.3411","67792644866.1737","69988307101.6807","70247782630.7225","71434828370.1815","73285946717.2745","74473240342.347","74638661590.6026","",
"United States","USA","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10095403422363.4","10084474229002","10439694033797.4","10727082558725","11159259451715.3","11458806017413.5","11891089625674.6","12419912106459.8","12976498985685.7","13593302605817","14154363997496","14295672788308.2","14544659841221.1","14960813215349.3","15529158220463.1","16074730749458.2","16533659859377.3","16843859666163.8","16820854355604.1","16394150143566.4","16814457883306","17075222466006.3","17459337424535.5","17780952574201.2","18230094715455","18760229855113.1","19067492114309","19519353692000.1","20090748755410.5","20524945253654.2","",
"Uzbekistan","UZB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70077011216.3911","69732232318.3809","61922222300.5381","60498011184.2093","57352114607.3804","56835945572.3576","57802156649.189","60807868793.3477","63422607151.5892","66149779260.8896","68686623295.0618","71546623188.4722","74389519812.8161","77538150997.4587","83313968334.3796","89104295129.6281","95743829039.5108","104813647043.533","114277440003.117","123477840507.107","132858659444.856","143201581015.138","153763682822.26","165425947543.396","177302537277.273","190507507343.333","202117435361.16","211134957472.626","222634306516.262","235021064756.033","",
"St. Vincent and the Grenadines","VCT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","685397095.195119","693181444.529439","737386338.246659","768732802.350099","759141038.176468","818106663.90211","828636720.76781","857687260.939363","892762237.736299","916964289.406903","931994974.387352","947925225.26758","1007849717.29369","1085351256.53149","1130461540.29499","1158587478.30065","1247663865.77501","1289367780.22071","1309797449.00343","1282303998.17963","1239302736.19227","1234106387.30512","1251162816.33063","1274096338.63898","1289564364.07453","1306719122.84609","1331513346.50268","1344833245.17848","1373923722.35458","1380723602.48493","",
"Venezuela, RB","VEN","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","113762338443.979","120543533891.737","130965785041.446","141538300120.819","154048843508.85","168745842883.477","184506734132.551","199547878349.082","211050726925.773","221125416737.654","236133898430.638","250757418833.471","266607346391.338","285000756492.526","306479583748.597","329610357167.482","352610418945.751","377749794575.41","399137123683.052","420682136674.609","447703552450.321","475641609540.691","500600271140.23","527742232095.62","559320504637.703","596679136398.068","633737753821.404","676909526449.601","724806213667.817","775669017734.007","",
"Vanuatu","VUT","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","423348172.641458","436673642.629066","447963462.930124","451258001.238618","492238843.612565","497180651.075306","508751712.451479","533715205.976002","539996256.653578","541817627.425753","573919287.285345","554419906.077349","525599392.094103","548138855.399774","569995304.665879","600235416.456851","651046304.027687","684728270.880785","728883119.673891","753029674.837364","765297142.685252","774658452.756948","788251771.387522","803773600.247458","822295333.908625","823634577.12346","852187242.46374","889833369.232749","915640585.982617","945532494.537732","",
"World","WLD","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51101354954422.8","51764096922358.4","52586314178236.2","53468120349347.7","54989682677533.3","56727962759728.7","58853225566954.1","61034103296415.8","62550564922754.8","64743574719753.8","67770911664972.5","69346086325154.9","71236289597607.8","73908586237378.9","77659934887972.7","81214800289772.5","85404648028993.3","89829176220026.4","92228735557754.4","91607405281427.6","96227258611225.8","99952081487069","103115099605665","106507664544896","110172770596879","113862762891569","117565800449878","122032888114982","126288644533599","129789461878908","",
"Samoa","WSM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","660659919.66952","645464679.383319","644173800.135057","670584861.763983","653537933.776121","697152722.803471","747201122.887953","752008779.945218","768514539.602997","785309910.346683","839643888.87433","897913174.674893","936918488.038543","979224877.979607","1024514036.04308","1067097854.81709","1088106966.38853","1156904104.96373","1168578282.62414","1112389838.66089","1117719951.10297","1164366802.42065","1116759060.20172","1112081577.42483","1112951729.38004","1160499125.49022","1253967586.93999","1267070039.56766","1240926924.7088","1285359871.33335","",
"Kosovo","XKX","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8016355163.47475","10178679973.7092","10107332813.8381","10711765932.2741","10991570725.4403","11654717587.2278","12179533314.1588","13066944158.4236","13890926758.6461","14390353300.1901","14866660614.3744","15517119323.0655","15953190960.4247","16501909041.291","16703590071.7566","17387634499.8558","18095476459.5574","18860124253.0502","19579754968.7668","20396555629.2892","",
"Yemen, Rep.","YEM","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","378914243351.642","375056063223.399","367040901787.52","371568424401.132","383458617880.994","395345817466.482","412345683509.64","423066680007.28","425182017236.716","435386369682.961","453672612341.576","465921748227.389","483162634371.789","497411482822.195","520066351165.662","547510545374.547","578191928488.732","609185767416.399","628625169995.131","618956353305.859","637770960300.042","658716430999.129","673296162798.926","690028922405.377","702773698665.01","711162938824.492","714001104272.819","724100740041.47","729799815251.963","730913368015.083","",
"Zambia","ZMB","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17602159796.417","17595799540.4461","17291229944.5914","18466562230.3804","16873739624.6112","17362684728.8697","18442391350.4631","19145785539.2297","19071931409.4308","19958812408.2677","20736671783.489","21839213306.6671","22823291376.9763","24408363024.9918","26124855554.05","28015145342.9829","30229376829.1591","32754266255.9164","35300548789.7578","38555382377.3563","42525901758.0453","44892299080.9795","48303033348.0076","50745829681.768","53129864884.5198","54681456235.742","56746599390.2726","58735190955.7239","61104790715.9637","61985790146.8522","",
"Zimbabwe","ZWE","GDP, PPP (constant 2017 international $)","NY.GDP.MKTP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34680999670.9006","36599477105.4864","33299825595.8363","33649959484.4299","36757600159.4831","36815686596.5922","40630048248.5874","41719174954.7267","42922861516.0027","42571829333.7348","41269476289.3446","41863598019.1043","38140239717.6431","31658277489.149","29819710976.2993","28116682329.3904","27143424722.3198","26151786696.5332","21531041552.5013","24118977994.7896","28864464853.9244","32961461870.8566","38454630819.9899","39219682916.8352","40151907062.034","40866559895.7269","41175457655.8918","43112365756.2447","45194552299.6691","41533793473.5216","",
